"Время","Rambler, Визиты","Rambler, Доля","Mail.ru, Визиты","Mail.ru, Доля","Google, Визиты","Google, Доля","Яндекс, Визиты","Яндекс, Доля","Остальные, Визиты","Остальные, Доля"
"2017-11-26 - 2017-11-26","542321","0.0024392962049704543","5828462","0.02621573798066921","88601305","0.39851827062188216","124730449","0.5610229198020376","2624296","0.011803775390440615"
"2017-11-27 - 2017-11-27","733263","0.0027276758172302936","7645161","0.028439346835353985","103098704","0.38351838520228637","153823904","0.5722118026584653","3522336","0.01310278948666397"
"2017-11-28 - 2017-11-28","716041","0.002705799957469981","7474018","0.028243072095773668","101984002","0.38538059730409074","150982004","0.5705359050695875","3475841","0.013134625573078101"
"2017-11-29 - 2017-11-29","696581","0.0026818325004699596","7227499","0.027825826020684067","100091985","0.38535351726439804","148344760","0.5711263997186486","3379856","0.013012424495799334"
"2017-11-30 - 2017-11-30","679833","0.002691377821245937","6995955","0.027696152033565034","96640392","0.38258779386307123","145039244","0.574193080524008","3241218","0.01283159575810988"
"2017-12-01 - 2017-12-01","634408","0.0026811618320041275","6476534","0.027371400998217266","91455476","0.38651298782324545","134974141","0.5704334043025047","3076266","0.013001045044028462"
"2017-12-02 - 2017-12-02","512934","0.0024709708353432024","5319035","0.025623531209024417","83011450","0.3998933039134674","116050893","0.5590551065410649","2689684","0.012957087501100037"
"2017-12-03 - 2017-12-03","544759","0.002378472685210824","5868293","0.02562155854114183","90281050","0.39417616123304555","129408191","0.5650092013827127","2935023","0.012814606157889137"
"2017-12-04 - 2017-12-04","714859","0.0026583497284218592","7298860","0.027142307082640312","102604513","0.3815559141990338","154684048","0.5752243407329192","3608538","0.013419088256984886"
"2017-12-05 - 2017-12-05","692587","0.002603647637458381","7183990","0.027006828876407776","101963202","0.38331104972370494","152592184","0.5736409712660135","3574462","0.013437502496415265"
"2017-12-06 - 2017-12-06","674903","0.0025968567168839474","7068975","0.02719963492566295","99821431","0.38408771865189145","148901639","0.572935994346119","3425327","0.013179795359442676"
"2017-12-07 - 2017-12-07","663424","0.002593099456158302","6965378","0.027225300718299306","98300276","0.3842224463326786","146509192","0.5726547518591311","3403826","0.013304401633732707"
"2017-12-08 - 2017-12-08","638286","0.002683171871966823","6518863","0.02740343645137957","91722927","0.3855769635255454","135826382","0.5709752801305698","3178415","0.013361148020538489"
"2017-12-09 - 2017-12-09","498986","0.002417498431791626","5275708","0.025559867043545383","82594078","0.40015361962114215","115338679","0.5587953882622313","2698474","0.013073626641289488"
"2017-12-10 - 2017-12-10","544818","0.002377120302821159","5875560","0.025635924228722053","90494159","0.3948391988620532","129341207","0.5643345285051048","2936695","0.012813228101298752"
"2017-12-11 - 2017-12-11","722242","0.0026575921587000837","7377337","0.027145960721320563","104232470","0.38353819765942965","155784133","0.573229873519805","3649370","0.01342837594074469"
"2017-12-12 - 2017-12-12","701436","0.00262872917335144","7188932","0.026941524634663344","102383473","0.3836963348675282","152974847","0.5732945601564121","3585951","0.01343885116804494"
"2017-12-13 - 2017-12-13","680036","0.0025946743198893524","7131445","0.02720999653724703","100827425","0.3847065896335924","149864224","0.5718062771426006","3586025","0.01368246236667061"
"2017-12-14 - 2017-12-14","669499","0.002612864570913549","7013907","0.027373288240882417","98940245","0.3861356937023153","146123944","0.570280278596018","3484208","0.013597874889870716"
"2017-12-15 - 2017-12-15","628399","0.0026575629905598846","6537248","0.027646683627618164","91576937","0.3872881378869701","134505152","0.5688359052048648","3209124","0.013571710289986933"
"2017-12-16 - 2017-12-16","502539","0.002440465435281847","5398318","0.02621569368279841","82451710","0.4004078257307047","114843160","0.5577094761969574","2723600","0.013226538954257558"
"2017-12-17 - 2017-12-17","540288","0.0023671923045640217","5958245","0.026105173005336154","90246315","0.39540093872760573","128579840","0.5633536331920628","2915324","0.01277306277043133"
"2017-12-18 - 2017-12-18","703641","0.002619147196179627","7375876","0.02745505868016304","103169795","0.3840266262265514","153819193","0.5725577504218243","3584208","0.013341417475281553"
"2017-12-19 - 2017-12-19","683443","0.0026175951789396933","7144722","0.027364374003485823","100622460","0.3853852716159974","149206096","0.5714612009458185","3439038","0.01317155825575857"
"2017-12-20 - 2017-12-20","661610","0.002597395908125277","6987126","0.027430559516869055","98534388","0.38683335530120216","145191616","0.5700036415599771","3345766","0.013135047713826387"
"2017-12-21 - 2017-12-21","637911","0.002582694402126455","6659497","0.026962139895499403","95897866","0.38825930528564784","140586960","0.5691909288348622","3212145","0.013004931581864056"
"2017-12-22 - 2017-12-22","596009","0.002630632001516104","6203731","0.027381689366095984","88517492","0.3906936760168819","128298347","0.5662762430765603","2949368","0.013017759538945801"
"2017-12-23 - 2017-12-23","472892","0.0024226656816546226","5036440","0.025802107766070493","79053564","0.40499808944809246","108110139","0.5538573788395892","2521871","0.012919758264593234"
"2017-12-24 - 2017-12-24","501631","0.002362209122001541","5466525","0.02574217945192676","84811330","0.39938141258232235","118886415","0.5598429403188017","2690827","0.012671258524947701"
"2017-12-25 - 2017-12-25","641371","0.002596203831066664","6672813","0.027010860601105195","96465467","0.39048228714898997","140059052","0.5669446348181709","3203148","0.012966013600667202"
"2017-12-26 - 2017-12-26","598385","0.0025450774976810463","6348139","0.027000185033133284","92089300","0.39167827603833516","133079428","0.5660192979554384","2999396","0.012757163475412217"
"2017-12-27 - 2017-12-27","574969","0.002570150428331733","6094761","0.027243995058393658","87590663","0.3915362046080928","126577864","0.5658116374568296","2871995","0.012838012448352165"
"2017-12-28 - 2017-12-28","554949","0.0026268375867296405","5752429","0.027228982685244228","82946819","0.392626749212739","119276018","0.5645901286025223","2731038","0.012927301912764855"
"2017-12-29 - 2017-12-29","502779","0.002612032889215858","4995253","0.02595129296560553","76520970","0.39754104756702247","108078331","0.5614875624947697","2388375","0.012408064083386388"
"2017-12-30 - 2017-12-30","402695","0.0023461177715291153","4066384","0.023690921834792215","70837575","0.4127026498951479","94333074","0.5495884015306153","2003403","0.011671908967915529"
"2017-12-31 - 2017-12-31","348081","0.002334749832254059","3543620","0.02376879577044461","62153740","0.41689559050612474","81509430","0.5467236879336246","1532194","0.010277175957552051"
"2018-01-01 - 2018-01-01","373008","0.0023949520322263484","3812096","0.024476115960628014","64642860","0.41504887006692437","85192024","0.5469877616787733","1727599","0.011092300261448031"
"2018-01-02 - 2018-01-02","456139","0.0024150926860959693","4614246","0.02443078045606182","76924948","0.40729005696314663","104604269","0.5538421511782929","2270582","0.012021918716402584"
"2018-01-03 - 2018-01-03","457585","0.0023302888947628986","4733564","0.02410606034255809","80263531","0.40874857118078095","108454695","0.5523143707582139","2454690","0.012500708823684212"
"2018-01-04 - 2018-01-04","476736","0.0023542813472186563","4850244","0.023952122303873013","82629283","0.40805095419886817","111958101","0.5528864378908293","2583099","0.012756204259210892"
"2018-01-05 - 2018-01-05","479840","0.0023627389566832357","4874165","0.024000457500004055","82704999","0.4072405865491582","112426106","0.5535877384011313","2601227","0.012808478593023222"
"2018-01-06 - 2018-01-06","459122","0.0022830741989268715","4685329","0.023298717450664183","82416240","0.40983091883326167","111018018","0.5520588699992572","2519442","0.012528419517890048"
"2018-01-07 - 2018-01-07","467142","0.0022862538258273182","4786307","0.02342481020831797","83349519","0.40792340807424027","113147749","0.5537598289920391","2575677","0.012605698899575352"
"2018-01-08 - 2018-01-08","519591","0.0023610121009009903","5283796","0.024009473402526696","88591131","0.4025564960199558","122781285","0.5579159370527458","2895496","0.013157081423870724"
"2018-01-09 - 2018-01-09","679495","0.00264577876131125","6701972","0.02609575519540641","99133879","0.38600182721668197","146799208","0.5715983586394492","3507751","0.01365828018715119"
"2018-01-10 - 2018-01-10","672073","0.0026088328271757534","6684654","0.025948289536273154","99593715","0.38659989773787407","147222692","0.5714846330603747","3441303","0.013358346838302388"
"2018-01-11 - 2018-01-11","661796","0.0025784974888212616","6592563","0.02568602279312048","99521171","0.3877555765040154","146327791","0.5701240890520075","3556227","0.013855814162035383"
"2018-01-12 - 2018-01-12","610630","0.002514880371255534","6288604","0.025899622950393913","94569527","0.3894847078774712","138031578","0.5684832159009993","3306439","0.013617572899880087"
"2018-01-13 - 2018-01-13","459002","0.002239946099421219","4899181","0.02390817767963658","83391697","0.40695444991365215","113442724","0.5536045314214707","2723934","0.013292894885819317"
"2018-01-14 - 2018-01-14","501547","0.002213263266087237","5481855","0.02419073048291915","90905751","0.4011555434772277","126724243","0.559218003406685","2996338","0.01322245936708085"
"2018-01-15 - 2018-01-15","670652","0.002490874647680082","6986208","0.02594753820255478","104394113","0.38773111753748535","153442412","0.5699018476492755","3750192","0.013928621963004156"
"2018-01-16 - 2018-01-16","668114","0.0024937544163741478","6941543","0.025909505732107173","103114150","0.3848764835838889","153453887","0.572770976833339","3737220","0.013949279434290841"
"2018-01-17 - 2018-01-17","662395","0.002480127259345499","6917236","0.025899388677339086","102730607","0.3846420621982496","153091760","0.5732033713376141","3679055","0.01377505052745168"
"2018-01-18 - 2018-01-18","631940","0.0024019885457827153","6792439","0.02581789517347818","102340254","0.3889928124196818","149782785","0.5693207170386985","3542929","0.013466586822358784"
"2018-01-19 - 2018-01-19","601491","0.002450117319197527","6321340","0.02574938713054076","96132158","0.3915853524784794","139077330","0.5665184931125317","3362456","0.01369664995925066"
"2018-01-20 - 2018-01-20","473284","0.0022142090066700143","5159167","0.02413661572821967","86335562","0.4039117717402605","118925263","0.5563792320365789","2855290","0.013358171488270943"
"2018-01-21 - 2018-01-21","513938","0.002182707274002438","5686439","0.02415044571226714","94040350","0.3993916698020679","132141465","0.5612080384265","3076775","0.013067138785162514"
"2018-01-22 - 2018-01-22","685969","0.002476490213470215","7135327","0.025760008812948966","106732793","0.385327496316659","158549788","0.5723975840450186","3888536","0.014038420611903185"
"2018-01-23 - 2018-01-23","663945","0.002422898152866994","7017517","0.025608640741345633","105948452","0.38663188765623263","156574600","0.571379118941913","3824751","0.013957454507641732"
"2018-01-24 - 2018-01-24","654373","0.0024212049442260534","6950702","0.02571786129354652","104431531","0.38640062959550037","154475075","0.5715636423716908","3755816","0.013896661795036345"
"2018-01-25 - 2018-01-25","647095","0.002423175512052098","6865249","0.025708285894559767","103636922","0.3880890001234028","152203483","0.569956115956139","3691465","0.013823422513846339"
"2018-01-26 - 2018-01-26","616337","0.0024771986607644366","6440622","0.025886325488961345","96436295","0.38759941529241976","141827390","0.5700365555981799","3483382","0.014000504959674566"
"2018-01-27 - 2018-01-27","475944","0.0022290077997569966","5102796","0.02389813105022608","85966374","0.4026097989738857","119014621","0.5573859918270276","2963071","0.013877070349103597"
"2018-01-28 - 2018-01-28","507881","0.002192610999234647","5572986","0.0240595541124411","92344859","0.3986688881178319","130034570","0.561381954557756","3172675","0.013696992212736413"
"2018-01-29 - 2018-01-29","679326","0.0024816395565380113","7051478","0.02575968936395419","105716526","0.3861920678751868","156407554","0.5713709955864417","3885917","0.014195607617879368"
"2018-01-30 - 2018-01-30","660359","0.002467633080775361","6808511","0.025442080708255557","103369470","0.38627159426041935","153018559","0.5718005784141298","3751363","0.014018113536419886"
"2018-01-31 - 2018-01-31","642498","0.002445830128159728","6716727","0.025568909567382163","101812123","0.38757343656369975","149857485","0.5704701831651531","3662346","0.01394164057560532"
"2018-02-01 - 2018-02-01","635252","0.0024564942890080853","6582912","0.025455859616408595","100213199","0.38752046593592904","147569207","0.5706442706657389","3600479","0.013922909492915475"
"2018-02-02 - 2018-02-02","594847","0.002453445082803952","6160832","0.0254103374084113","94036971","0.3878552705178438","138228031","0.5701211958076988","3433085","0.014159751183242086"
"2018-02-03 - 2018-02-03","460486","0.002202484586240552","4966168","0.023752966371792125","84117006","0.40232799510887196","116616505","0.5577716907001391","2915532","0.013944863232956245"
"2018-02-04 - 2018-02-04","495105","0.00216396006409418","5475606","0.02393228246677872","91268540","0.3989082632334197","128437848","0.5613645060950678","3118713","0.013630988140639568"
